"measure","Area","Sex","age","Year","val","upper","lower"
"HALE (Healthy life expectancy)","Kent","Female","<1 year",2002,69.40949036,72.36042061,66.03173576
"HALE (Healthy life expectancy)","Kent","Both","<1 year",2002,68.31617034,71.00698055,65.22399957
"HALE (Healthy life expectancy)","East Sussex","Male","<1 year",2002,67.46905127,69.87472826,64.57065525
"HALE (Healthy life expectancy)","East Sussex","Female","<1 year",2002,69.96737633,72.92967253,66.57158775
"HALE (Healthy life expectancy)","East Sussex","Both","<1 year",2002,68.78856822,71.48751798,65.59272225
"HALE (Healthy life expectancy)","Devon","Male","<1 year",2002,67.98038747,70.35857772,65.1156024
"HALE (Healthy life expectancy)","Devon","Female","<1 year",2002,70.26391504,73.26299227,66.79147427
"HALE (Healthy life expectancy)","Devon","Both","<1 year",2002,69.17085545,71.87341366,66.00376836
"HALE (Healthy life expectancy)","Gloucestershire","Male","<1 year",2002,67.64010418,70.04728423,64.73894335
"HALE (Healthy life expectancy)","Gloucestershire","Female","<1 year",2002,69.71919559,72.67393749,66.30648198
"HALE (Healthy life expectancy)","Gloucestershire","Both","<1 year",2002,68.7282443,71.43297794,65.54331626
"HALE (Healthy life expectancy)","Somerset","Male","<1 year",2002,67.85138591,70.34952869,65.01347921
"HALE (Healthy life expectancy)","Somerset","Female","<1 year",2002,69.70706188,72.68285297,66.32654201
"HALE (Healthy life expectancy)","Somerset","Both","<1 year",2002,68.8280548,71.55954921,65.72004642
"HALE (Healthy life expectancy)","North Yorkshire","Male","<1 year",1998,66.63362957,69.03194929,63.84694002
"HALE (Healthy life expectancy)","North Yorkshire","Female","<1 year",1998,68.88209845,71.80337226,65.57466362
"HALE (Healthy life expectancy)","North Yorkshire","Both","<1 year",1998,67.81285419,70.45622566,64.71431179
"HALE (Healthy life expectancy)","Northamptonshire","Male","<1 year",1998,65.93655279,68.21361478,63.21184532
"HALE (Healthy life expectancy)","Northamptonshire","Female","<1 year",1998,68.60057475,71.53520472,65.24859577
"HALE (Healthy life expectancy)","Northamptonshire","Both","<1 year",1998,67.27690554,69.89828533,64.23571136
"HALE (Healthy life expectancy)","Warwickshire","Male","<1 year",1998,66.20518661,68.56332639,63.43802306
"HALE (Healthy life expectancy)","Warwickshire","Female","<1 year",1998,68.69175623,71.57794324,65.40828804
"HALE (Healthy life expectancy)","Warwickshire","Both","<1 year",1998,67.47661377,70.11885007,64.44675855
"HALE (Healthy life expectancy)","Worcestershire","Male","<1 year",1998,66.36805371,68.72079065,63.63485915
"HALE (Healthy life expectancy)","Worcestershire","Female","<1 year",1998,68.55234359,71.46442572,65.17887983
"HALE (Healthy life expectancy)","Worcestershire","Both","<1 year",1998,67.50202485,70.11392177,64.44278221
"HALE (Healthy life expectancy)","Staffordshire","Male","<1 year",1998,66.03951229,68.38089386,63.29339059
"HALE (Healthy life expectancy)","Staffordshire","Female","<1 year",1998,68.24191707,71.06924052,64.94805552
"HALE (Healthy life expectancy)","Staffordshire","Both","<1 year",1998,67.17115311,69.73004974,64.1766935
"HALE (Healthy life expectancy)","Suffolk","Male","<1 year",1998,66.98998382,69.38124096,64.16879479
"HALE (Healthy life expectancy)","Suffolk","Female","<1 year",1998,69.48395258,72.40655523,66.11132592
"HALE (Healthy life expectancy)","Suffolk","Both","<1 year",1998,68.26636002,70.84545394,65.16627377
"HALE (Healthy life expectancy)","Essex","Male","<1 year",1998,67.05218527,69.37585553,64.31446237
"HALE (Healthy life expectancy)","Essex","Female","<1 year",1998,69.12848944,72.03609692,65.81999837
"HALE (Healthy life expectancy)","Essex","Both","<1 year",1998,68.14339766,70.74626137,65.11343533
"HALE (Healthy life expectancy)","Cambridgeshire","Male","<1 year",1998,67.15189768,69.57979499,64.31275165
"HALE (Healthy life expectancy)","Cambridgeshire","Female","<1 year",1998,69.26140316,72.10768193,65.78957237
"HALE (Healthy life expectancy)","Cambridgeshire","Both","<1 year",1998,68.25071389,70.87095863,65.0489844
"HALE (Healthy life expectancy)","South East England","Male","<1 year",2015,69.52000139,72.17101345,66.37871649
"HALE (Healthy life expectancy)","South East England","Female","<1 year",2015,70.96406185,74.08545752,67.33004527
"HALE (Healthy life expectancy)","South East England","Both","<1 year",2015,70.26638825,73.13295126,66.88137346
"HALE (Healthy life expectancy)","England","Male","<1 year",2015,68.71120358,71.29820923,65.63510506
"HALE (Healthy life expectancy)","England","Female","<1 year",2015,70.20670165,73.28414062,66.60316448
"HALE (Healthy life expectancy)","England","Both","<1 year",2015,69.47667272,72.28382672,66.14910812
"HALE (Healthy life expectancy)","North Yorkshire","Male","<1 year",2014,69.56772163,72.25287581,66.37793503
"HALE (Healthy life expectancy)","North Yorkshire","Female","<1 year",2014,70.90980858,74.0317101,67.17280665
"HALE (Healthy life expectancy)","North Yorkshire","Both","<1 year",2014,70.27751856,73.14540445,66.81570878
"HALE (Healthy life expectancy)","Northamptonshire","Male","<1 year",2014,68.81657427,71.48451231,65.80587772
"HALE (Healthy life expectancy)","Northamptonshire","Female","<1 year",2014,69.91409437,73.04518046,66.32327791
"HALE (Healthy life expectancy)","Northamptonshire","Both","<1 year",2014,69.37293636,72.23157139,66.06280091
"HALE (Healthy life expectancy)","Warwickshire","Male","<1 year",2014,68.93443858,71.58748783,65.92633575
"HALE (Healthy life expectancy)","Warwickshire","Female","<1 year",2014,70.54072973,73.72374767,66.98991613
"HALE (Healthy life expectancy)","Warwickshire","Both","<1 year",2014,69.75608305,72.61960315,66.43722133
"HALE (Healthy life expectancy)","Worcestershire","Male","<1 year",2014,68.98931153,71.61408557,65.87830696
"HALE (Healthy life expectancy)","Worcestershire","Female","<1 year",2014,70.26705321,73.48341292,66.61724921
"HALE (Healthy life expectancy)","Worcestershire","Both","<1 year",2014,69.64238874,72.57131446,66.26344414
"HALE (Healthy life expectancy)","Staffordshire","Male","<1 year",2014,68.95905636,71.56096871,65.97166182
"HALE (Healthy life expectancy)","Staffordshire","Female","<1 year",2014,70.24079434,73.34450011,66.67428767
"HALE (Healthy life expectancy)","Staffordshire","Both","<1 year",2014,69.62389156,72.48174219,66.32434771
"HALE (Healthy life expectancy)","Suffolk","Male","<1 year",2014,69.80544262,72.53286179,66.72954981
"HALE (Healthy life expectancy)","Suffolk","Female","<1 year",2014,70.96664447,74.13977769,67.23805855
"HALE (Healthy life expectancy)","Suffolk","Both","<1 year",2014,70.40366156,73.35093842,67.01053245
"HALE (Healthy life expectancy)","Essex","Male","<1 year",2014,69.57287695,72.19355803,66.54193273
"HALE (Healthy life expectancy)","Essex","Female","<1 year",2014,70.5737016,73.65652449,67.03813968
"HALE (Healthy life expectancy)","Essex","Both","<1 year",2014,70.09844163,72.98416254,66.76401837
"HALE (Healthy life expectancy)","Cambridgeshire","Male","<1 year",2014,69.95974806,72.642633,66.80481913
"HALE (Healthy life expectancy)","Cambridgeshire","Female","<1 year",2014,71.3720697,74.50706732,67.68932996
"HALE (Healthy life expectancy)","Cambridgeshire","Both","<1 year",2014,70.69405378,73.53436177,67.26798988
"HALE (Healthy life expectancy)","South East England","Male","<1 year",2003,67.76278886,70.22268316,64.87504138
"HALE (Healthy life expectancy)","South East England","Female","<1 year",2003,69.71914627,72.67660488,66.33054609
"HALE (Healthy life expectancy)","South East England","Both","<1 year",2003,68.79236779,71.4966071,65.65722305
"HALE (Healthy life expectancy)","England","Male","<1 year",2003,66.71789486,69.09747216,63.89483229
"HALE (Healthy life expectancy)","England","Female","<1 year",2003,68.8819011,71.79628217,65.50032996
"HALE (Healthy life expectancy)","England","Both","<1 year",2003,67.83395321,70.46426389,64.7489804
"HALE (Healthy life expectancy)","Hampshire","Male","<1 year",1999,67.49542929,69.89231192,64.63972914
"HALE (Healthy life expectancy)","Hampshire","Female","<1 year",1999,69.49322996,72.40926955,66.13801259
"HALE (Healthy life expectancy)","Hampshire","Both","<1 year",1999,68.55329921,71.18553777,65.44268065
"HALE (Healthy life expectancy)","West Sussex","Male","<1 year",1999,67.39440549,69.8042999,64.52495947
"HALE (Healthy life expectancy)","West Sussex","Female","<1 year",1999,69.63833757,72.5313658,66.2921348
"HALE (Healthy life expectancy)","West Sussex","Both","<1 year",1999,68.59521459,71.27668983,65.46219679
"HALE (Healthy life expectancy)","Oxfordshire","Male","<1 year",1999,67.45630197,69.85279682,64.69838392
"HALE (Healthy life expectancy)","Oxfordshire","Female","<1 year",1999,69.51795455,72.39732239,66.22325307
"HALE (Healthy life expectancy)","Oxfordshire","Both","<1 year",1999,68.53989045,71.16024015,65.49128438
"HALE (Healthy life expectancy)","Kent","Male","<1 year",1999,66.60254557,68.9709772,63.84671572
"HALE (Healthy life expectancy)","Kent","Female","<1 year",1999,69.08714578,71.97827836,65.78478861
"HALE (Healthy life expectancy)","Kent","Both","<1 year",1999,67.89766296,70.51362458,64.83046692
"HALE (Healthy life expectancy)","East Sussex","Male","<1 year",1999,67.12944791,69.54105424,64.24592751
"HALE (Healthy life expectancy)","East Sussex","Female","<1 year",1999,69.62379949,72.51808104,66.24476608
"HALE (Healthy life expectancy)","East Sussex","Both","<1 year",1999,68.45970515,71.11829722,65.28577818
"HALE (Healthy life expectancy)","Devon","Male","<1 year",1999,67.46355944,69.83167409,64.6687102
"HALE (Healthy life expectancy)","Devon","Female","<1 year",1999,69.85885055,72.88410179,66.46227676
"HALE (Healthy life expectancy)","Devon","Both","<1 year",1999,68.7161681,71.35984924,65.5958403
"HALE (Healthy life expectancy)","Gloucestershire","Male","<1 year",1999,67.17979525,69.57221326,64.35454079
"HALE (Healthy life expectancy)","Gloucestershire","Female","<1 year",1999,69.67218223,72.71097921,66.35414236
"HALE (Healthy life expectancy)","Gloucestershire","Both","<1 year",1999,68.47804078,71.18807657,65.38081926
"HALE (Healthy life expectancy)","Somerset","Male","<1 year",1999,67.25116519,69.70236372,64.37898106
"HALE (Healthy life expectancy)","Somerset","Female","<1 year",1999,69.61776089,72.57644483,66.33380692
"HALE (Healthy life expectancy)","Somerset","Both","<1 year",1999,68.48321798,71.19882083,65.39369306
"HALE (Healthy life expectancy)","South East England","Male","<1 year",1990,65.43537686,67.65987869,62.78650855
"HALE (Healthy life expectancy)","South East England","Female","<1 year",1990,68.33966639,71.10238489,65.10260572
"HALE (Healthy life expectancy)","South East England","Both","<1 year",1990,66.95662103,69.44863818,64.02477447
"HALE (Healthy life expectancy)","North Yorkshire","Male","<1 year",2005,68.1520293,70.63529089,65.13692097
"HALE (Healthy life expectancy)","North Yorkshire","Female","<1 year",2005,69.99846005,73.09865225,66.45618596
"HALE (Healthy life expectancy)","North Yorkshire","Both","<1 year",2005,69.12040251,71.91769323,65.7890911
"HALE (Healthy life expectancy)","Northamptonshire","Male","<1 year",2005,67.48315655,70.00522413,64.5450425
"HALE (Healthy life expectancy)","Northamptonshire","Female","<1 year",2005,69.23261804,72.27845788,65.80177036
"HALE (Healthy life expectancy)","Northamptonshire","Both","<1 year",2005,68.37989558,71.13245888,65.23346382
"HALE (Healthy life expectancy)","Warwickshire","Male","<1 year",2005,67.70342319,70.20687197,64.87958696
"HALE (Healthy life expectancy)","Warwickshire","Female","<1 year",2005,69.59660979,72.65088342,66.09881933
"HALE (Healthy life expectancy)","Warwickshire","Both","<1 year",2005,68.68741431,71.48439796,65.53656846
"HALE (Healthy life expectancy)","Worcestershire","Male","<1 year",2005,68.10615084,70.56836067,65.14770166
"HALE (Healthy life expectancy)","Worcestershire","Female","<1 year",2005,69.54339954,72.60074235,65.96598564
"HALE (Healthy life expectancy)","Worcestershire","Both","<1 year",2005,68.85157947,71.60897345,65.56557459
"HALE (Healthy life expectancy)","Staffordshire","Male","<1 year",2005,67.59662721,70.00690578,64.71374482
"HALE (Healthy life expectancy)","Staffordshire","Female","<1 year",2005,69.24148528,72.22948435,65.83293626
"HALE (Healthy life expectancy)","Staffordshire","Both","<1 year",2005,68.45046181,71.14447738,65.29229042
"HALE (Healthy life expectancy)","South East England","Male","<1 year",2000,67.27958195,69.72668134,64.40372552
"HALE (Healthy life expectancy)","South East England","Female","<1 year",2000,69.51664674,72.41820873,66.21805805
"HALE (Healthy life expectancy)","South East England","Both","<1 year",2000,68.45535443,71.13562673,65.36295165
"HALE (Healthy life expectancy)","North Yorkshire","Male","<1 year",2017,69.14497993,71.85573024,65.98889475
"HALE (Healthy life expectancy)","North Yorkshire","Female","<1 year",2017,70.54403926,73.66216459,66.79848328
"HALE (Healthy life expectancy)","North Yorkshire","Both","<1 year",2017,69.87607842,72.74883291,66.5779214
"HALE (Healthy life expectancy)","Northamptonshire","Male","<1 year",2017,68.8933329,71.66071536,65.84505182
"HALE (Healthy life expectancy)","Northamptonshire","Female","<1 year",2017,69.79866335,72.98635924,66.19725863
"HALE (Healthy life expectancy)","Northamptonshire","Both","<1 year",2017,69.34772611,72.26525155,65.94540097
"HALE (Healthy life expectancy)","Warwickshire","Male","<1 year",2017,68.85532233,71.62938562,65.73267284
"HALE (Healthy life expectancy)","Warwickshire","Female","<1 year",2017,70.14356375,73.53900042,66.58264665
"HALE (Healthy life expectancy)","Warwickshire","Both","<1 year",2017,69.51319701,72.45110688,66.18546269
"HALE (Healthy life expectancy)","Worcestershire","Male","<1 year",2017,68.76089197,71.4603026,65.46393603
"HALE (Healthy life expectancy)","Worcestershire","Female","<1 year",2017,70.11877042,73.41430458,66.40826289
"HALE (Healthy life expectancy)","Worcestershire","Both","<1 year",2017,69.44117523,72.40777088,65.90434624
"HALE (Healthy life expectancy)","Staffordshire","Male","<1 year",2017,68.21279813,70.68254178,65.12603034
"HALE (Healthy life expectancy)","Staffordshire","Female","<1 year",2017,69.92576462,73.04198438,66.28658149
"HALE (Healthy life expectancy)","Staffordshire","Both","<1 year",2017,69.07069941,71.91178886,65.74367246
"HALE (Healthy life expectancy)","England","Male","<1 year",1990,64.35522342,66.52700505,61.80894087
"HALE (Healthy life expectancy)","England","Female","<1 year",1990,67.43775521,70.18539802,64.21734379
"HALE (Healthy life expectancy)","England","Both","<1 year",1990,65.93941817,68.37858366,63.05586628
"HALE (Healthy life expectancy)","Suffolk","Male","<1 year",2017,69.34782842,72.17459107,66.18626947
"HALE (Healthy life expectancy)","Suffolk","Female","<1 year",2017,70.69467226,73.85141807,66.92774324
"HALE (Healthy life expectancy)","Suffolk","Both","<1 year",2017,70.0267838,73.0001118,66.6210536
"HALE (Healthy life expectancy)","Essex","Male","<1 year",2017,69.13828968,71.83005257,65.8713654
"HALE (Healthy life expectancy)","Essex","Female","<1 year",2017,70.21472082,73.35659925,66.64497967
"HALE (Healthy life expectancy)","Essex","Both","<1 year",2017,69.69187256,72.66106725,66.35881181
"HALE (Healthy life expectancy)","Cambridgeshire","Male","<1 year",2017,69.91026875,72.7267022,66.54215939
"HALE (Healthy life expectancy)","Cambridgeshire","Female","<1 year",2017,71.13808673,74.29270952,67.43504845
"HALE (Healthy life expectancy)","Cambridgeshire","Both","<1 year",2017,70.54352391,73.47575211,67.00614356
"HALE (Healthy life expectancy)","North Yorkshire","Male","<1 year",2006,68.25877269,70.8310554,65.24709783
"HALE (Healthy life expectancy)","North Yorkshire","Female","<1 year",2006,70.32922102,73.43091765,66.77929738
"HALE (Healthy life expectancy)","North Yorkshire","Both","<1 year",2006,69.33726334,72.14373751,66.00303807
"HALE (Healthy life expectancy)","Northamptonshire","Male","<1 year",2006,67.45967901,69.98620863,64.59563314
"HALE (Healthy life expectancy)","Northamptonshire","Female","<1 year",2006,69.42950402,72.55951803,65.93889558
"HALE (Healthy life expectancy)","Northamptonshire","Both","<1 year",2006,68.4625903,71.27440553,65.35024728
"HALE (Healthy life expectancy)","Warwickshire","Male","<1 year",2006,67.82669382,70.33566461,64.94809402
"HALE (Healthy life expectancy)","Warwickshire","Female","<1 year",2006,69.70410835,72.75647536,66.1203202
"HALE (Healthy life expectancy)","Warwickshire","Both","<1 year",2006,68.7981889,71.58758702,65.56452364
